id,popularity,vote_average,vote_count
112525,0.663414,4.7,3
85841,0.051071,6.0,1
107625,0.5407,5.4,5
143747,0.634857,6.0,2
64650,0.79626,4.8,3
115353,1.082224,5.2,5
83140,0.294246,8.0,1
83136,0.470792,6.0,4
146079,0.210307,5.0,1
83124,0.017521,6.5,4
102959,0.517359,5.0,1
27866,1.784753,7.5,41
17485,0.218775,5.3,3
47911,0.856871,6.8,17
67952,0.246567,6.8,4
216553,0.483224,7.3,5
289333,1.62502,7.7,35
63026,0.947937,6.6,11
32322,0.000578,6.3,3
5519,0.000112,0.0,0
64725,0.027777,5.6,7
150704,0.012894,0.0,0
72508,1.126088,5.7,13
55328,0.329979,3.8,6
256347,2.28311,4.8,44
43645,4.295593,6.6,85
235093,10.705301,5.5,34
212836,0.353707,5.0,2
166089,1.405668,6.9,7
29275,0.467142,6.1,5
13351,1.239774,5.8,15
15926,2.033354,5.3,9
24476,4.637328,4.4,63
24477,3.973595,4.5,34
13955,12.818481,4.3,26
295887,1.206403,6.7,6
78080,4.482895,5.3,20
33924,1.089195,6.4,6
187462,8.49107,5.4,21
139459,0.763024,4.4,5
47208,0.027255,0.0,0
86637,0.334965,6.5,1
128073,0.0658,5.5,10
252735,0.000241,0.0,0
89292,0.002001,6.0,1
91767,2.067288,5.1,16
22211,1.841647,5.0,14
258550,0.00043,0.0,0
136074,0.36305,6.0,1
82937,0.037892,0.0,0
97618,0.153401,5.5,2
32033,5.398337,4.7,17
33541,0.830594,6.7,7
37813,2.949394,5.5,21
199219,0.30191,5.5,2
65131,0.241974,6.4,4
83132,0.157373,7.0,1
43513,0.70239,6.9,8
102533,0.072955,6.3,2
30577,1.264419,5.4,7
110227,0.311734,6.0,1
173962,0.934245,5.5,4
81887,0.284564,4.8,5
43800,0.696188,6.8,3
50953,1.069445,4.4,7
23614,4.293628,6.0,18
15420,2.518433,5.6,14
36907,0.574504,5.1,7
169343,0.088729,7.0,2
201765,7.524929,6.2,54
239650,1.143067,5.8,8
51245,1.548808,5.9,10
64423,0.548551,7.0,3
43486,0.004617,0.0,0
140383,0.251702,5.0,1
28190,1.460192,6.6,14
98969,0.297475,6.3,2
66966,1.325876,6.8,10
103613,0.98236,5.5,4
13770,0.627366,6.5,2
68198,0.583961,7.3,7
110553,0.394536,6.7,3
128062,0.0953,5.5,2
256779,0.082353,6.5,2
134463,0.036572,7.5,7
158933,0.188595,6.0,1
138394,0.35625,7.0,2
261814,1.069667,6.4,6
82649,0.730848,5.3,11
238792,0.666079,6.3,3
270045,0.563749,6.3,6
36769,0.00022,6.5,8
273248,20.328822,7.6,4405
63775,0.148411,5.0,2
251016,0.861083,6.9,7
133459,4.172291,5.2,13
226673,1.92858,6.0,2
90100,0.007963,5.9,4
106622,0.2875,0.0,0
106623,0.021225,0.0,0
196847,1.121595,0.0,0
90802,0.005625,0.0,0
69569,8.2E-05,0.0,0
52912,0.146747,7.5,2
95096,0.125145,7.5,2
128563,4.4E-05,0.0,0
90019,0.004974,4.5,2
106139,0.130991,7.0,2
128557,0.2725,4.5,2
256356,0.465408,2.0,1
209840,1.319475,7.1,19
104334,1.187098,6.5,2
6591,2.697093,7.2,30
150658,0.596517,10.0,1
183635,0.00022,4.0,1
260888,2.3E-05,0.0,0
264166,1.025364,7.1,18
272691,6.01763,6.5,35
273632,1.036076,5.5,4
126706,0.593118,5.8,6
244260,2.725411,5.2,28
260999,0.207599,0.0,0
136576,0.591107,0.0,0
81332,6.278291,6.1,37
99332,0.438956,8.0,4
130948,0.292065,3.5,1
265208,16.451228,5.4,665
293450,0.317829,0.0,0
256912,1.323874,6.8,5
116303,1.691096,6.6,10
8014,0.307463,7.4,5
186729,2.044356,6.6,21
286565,9.662731,6.1,1997
173497,0.431841,7.8,4
43584,2.266673,7.4,16
265226,2.089044,6.6,37
252838,12.21459,6.5,632
53882,0.737285,3.3,3
134746,0.121051,6.5,1
217197,0.253299,6.5,1
69499,0.476025,7.5,4
22974,0.808418,8.5,12
282672,1.264539,5.9,16
81684,5.617157,6.4,40
290999,6.635569,6.3,173
242083,9.140108,4.9,23
35336,0.087759,5.0,2
19181,2.003868,5.2,22
17172,1.842412,4.7,19
308160,1.849762,6.6,16
163431,0.668532,5.6,12
37727,0.055894,5.3,14
22192,1.24269,5.3,15
37728,1.020666,4.7,12
23654,0.937939,4.9,11
37731,0.364376,5.6,7
37730,0.508715,4.5,6
218909,0.096496,3.0,1
87204,0.571805,7.0,2
30583,1.036484,5.8,5
171427,0.046452,4.5,7
93222,0.495222,5.0,5
21842,1.433017,3.6,7
8743,0.437956,4.5,5
49874,0.294844,5.1,8
285245,0.803128,4.8,6
54257,0.824952,5.1,7
57548,1.231656,5.1,7
241251,10.200398,4.1,1034
263105,2.171597,7.0,36
223922,0.038963,8.0,1
277416,0.046792,7.0,1
253849,2.538745,6.7,57
154326,0.973344,6.0,1
86835,6.88947,5.7,198
311291,6.645078,6.3,259
320003,2.967943,5.2,41
320001,1.211958,6.6,16
319999,2.633612,6.3,12
320004,2.486485,5.6,21
311301,0.696905,7.2,19
8906,1.23697,5.6,11
320007,8.247275,7.9,388
40243,1.454763,7.3,22
323431,0.653838,7.0,5
186976,2.085179,6.8,36
248710,0.13073,5.8,3
86201,0.041,5.0,1
276839,8.504655,5.0,187
23014,1.289375,5.3,9
41816,0.304133,4.1,7
90358,0.001191,0.0,0
244562,8.442355,5.5,34
78691,0.488789,4.5,4
107357,0.414859,0.0,0
51854,0.041951,5.0,1
210691,0.412377,4.0,1
46971,1.265037,4.0,11
265228,5.091194,6.9,152
176545,1.307954,3.0,7
58028,1.098837,4.4,7
38074,0.011656,5.8,14
13397,1.58382,6.7,33
175503,0.151641,7.7,3
127853,6.637049,7.6,41
259358,0.760585,6.0,3
227383,0.455498,4.0,1
315049,0.143037,6.0,1
130805,0.106603,3.0,2
248933,5.617232,7.1,113
170677,0.455434,5.2,3
49789,0.007809,0.0,0
55567,0.221837,3.9,6
50416,0.658374,4.0,3
107028,0.999876,4.4,5
226968,0.419139,0.0,0
46806,0.79789,5.7,14
265497,0.079895,8.0,1
254772,2.065325,5.9,32
120122,0.38412,7.2,8
2141,1.934817,6.9,31
59191,1.151862,5.1,15
318040,1.038659,6.2,11
37058,3.143801,7.4,53
39902,0.000844,6.7,6
284568,0.069426,8.0,1
15468,1.952949,6.1,6
88309,0.495735,6.0,3
74822,0.257018,6.3,5
5602,0.729701,5.6,5
152635,1.081593,6.3,5
122229,0.313393,5.0,2
183962,0.411043,7.5,1
91571,0.000844,6.5,1
267654,0.000104,0.0,0
3004,0.97354,5.3,4
118150,0.987756,7.5,1
287391,0.002612,0.0,0
38421,0.568238,6.8,6
142979,0.62512,6.2,3
163333,0.083571,2.5,2
65718,0.439894,4.5,4
44541,0.041642,8.0,1
131507,0.300359,0.0,0
213831,5.583061,7.5,11
105403,0.008134,0.0,0
127092,0.164336,8.5,2
66178,0.693564,7.5,13
206296,5.02494,5.5,145
11925,0.436643,5.0,4
181454,0.395008,8.0,3
201085,13.492684,6.4,1494
254258,0.686423,4.6,7
300803,11.633592,4.5,82
30647,1.927712,5.8,6
21585,1.086516,7.0,11
100032,1.315925,6.8,5
47631,0.21102,4.8,3
17870,1.749317,7.8,24
18128,2.025373,7.7,18
322260,0.007059,0.0,0
147415,0.001685,0.0,0
26808,0.870653,5.5,3
122023,1.45169,7.5,15
303457,0.222695,6.6,4
295914,0.340106,0.0,0
31534,1.337509,7.8,12
265910,0.000844,7.5,4
26910,0.654611,7.2,8
32601,0.597043,7.4,9
31547,1.115787,8.4,7
249772,2.216623,5.8,13
299049,0.333635,8.0,3
12504,5.896223,6.1,17
74809,1.393837,5.6,6
60430,1.115666,6.8,8
39994,0.876006,0.0,0
81541,0.41473,5.5,2
214218,1.472041,6.0,13
195862,0.081726,8.0,1
105554,0.259098,3.5,2
294826,0.005882,0.0,0
37590,1.03853,7.7,9
117098,1.609941,6.6,14
85340,0.203917,6.0,2
216652,0.892006,8.1,16
259395,0.598777,8.1,8
152797,0.037919,6.0,1
55804,0.402883,7.0,11
291325,0.733197,0.0,0
13611,1.463205,5.7,19
46510,0.908985,7.2,18
95108,1E-05,0.0,0
7392,1.437921,4.6,14
86603,0.000157,0.0,0
326591,0.050593,0.0,0
11425,5.744183,5.1,142
158382,1.481633,5.5,8
218393,0.051914,5.0,1
91410,0.191561,5.5,4
52868,0.821998,3.6,15
134656,1.226463,5.1,7
42153,0.26558,5.0,1
42081,0.318622,6.0,4
83209,0.26706,7.7,3
70322,0.598895,3.2,8
15567,5.872797,6.2,112
24633,1.161097,5.3,8
84012,0.447313,7.2,5
243938,6.575393,5.0,360
78193,0.002001,4.5,2
78274,0.178995,7.0,5
21775,2.006506,5.0,9
19106,4.892394,6.7,55
18896,5.464497,5.4,94
269711,0.822262,7.9,19
26666,1.286181,5.0,2
27409,1.447142,6.0,9
268522,0.196724,3.0,2
189204,5.016949,5.7,53
170750,0.914399,6.5,10
13590,8.2978,6.4,21
13587,1.743017,7.4,10
88318,3.573543,4.8,6
277686,1.76713,5.3,7
288313,1.187722,6.2,20
326536,0.214465,2.0,1
315010,1.724436,7.9,19
98554,0.255898,9.0,1
149347,0.009057,0.0,0
104644,0.04586,8.0,2
28656,3.881271,5.0,16
81189,2.622537,6.5,7
86647,0.436091,4.8,4
68635,1.055272,5.3,6
86508,1.642674,6.2,5
175287,0.399258,5.0,4
90944,0.144706,6.0,4
99449,0.051916,5.0,6
50425,0.484645,4.8,6
300176,0.095886,6.0,2
274805,0.086112,6.0,2
228736,2.316797,6.3,13
316183,0.567979,1.5,2
287509,1.833529,6.0,32
95744,0.578269,5.0,3
271164,1.69425,5.9,33
117913,0.076894,5.5,2
242240,0.15381,6.0,1
69974,0.188306,6.8,5
42590,1.103624,6.4,10
218262,0.702054,5.6,6
261985,0.987462,5.3,9
54796,0.119372,5.5,2
158150,1.252665,5.2,20
121822,0.976716,4.9,8
257347,0.060787,7.0,1
122221,0.64058,5.7,3
37126,0.137185,5.3,2
73551,0.666707,5.0,2
173635,0.732721,6.0,2
285176,2.335565,7.1,9
286873,16.388563,5.3,127
50714,1.145595,3.9,5
285270,1.734576,4.8,18
126331,0.878522,6.6,9
44690,0.003244,6.7,3
92309,0.070831,5.8,2
81365,0.56789,7.9,8
47110,0.234066,7.5,4
58865,0.65694,7.4,9
208028,1.846128,5.0,11
325358,5.885213,4.5,94
162821,0.022568,10.0,1
4274,1.848788,6.9,7
37455,0.928291,6.2,10
246049,0.11997,4.0,1
96987,3.297648,4.8,12
243881,0.048314,7.0,1
306293,0.046416,8.0,1
37858,0.276734,4.8,4
129311,0.151099,7.0,3
114155,6.808109,6.2,49
186970,0.36982,6.7,6
179812,0.647811,7.5,4
31355,1.872374,5.0,15
45417,0.802743,6.0,1
65364,4.775734,5.3,8
13842,1.120498,4.3,6
179150,5.905061,7.0,84
2993,1.550671,7.0,12
125141,0.003013,6.0,1
193784,3.9E-05,0.0,0
260907,1E-06,0.0,0
278632,2.333511,5.0,30
121493,0.263439,6.0,4
6547,0.865615,6.7,16
186975,1.70113,7.1,15
229304,3.447972,7.3,25
25320,2.046809,5.2,8
146578,2.469772,4.7,36
251987,0.660643,6.0,2
165864,6.23802,4.8,68
245025,0.104152,8.5,2
256591,10.035362,6.7,2588
25745,0.510359,6.7,13
221791,1.975668,5.9,15
288789,1.743751,7.5,36
246127,5.723103,5.3,79
76532,1.877117,6.9,29
254719,0.483185,5.4,5
228165,12.334689,5.7,733
234212,9.234943,5.0,153
27706,0.492197,5.9,8
69578,1.090186,7.1,13
118390,0.034614,0.0,0
104935,0.452131,5.4,4
90015,0.490439,6.3,6
41934,0.153425,0.0,0
204090,0.290113,0.0,0
125472,0.044173,4.0,1
21742,0.696311,4.8,3
119569,5.569008,6.6,114
24665,1.128902,7.8,13
17041,2.297635,7.0,13
80343,0.013945,5.7,5
85349,2.06907,4.8,9
59596,0.460364,5.8,4
38399,0.119301,3.3,3
327924,0.043125,0.0,0
195382,1.249206,7.0,2
37028,2.176554,6.9,6
211561,0.419076,0.0,0
26296,1.096116,6.8,6
146596,0.297798,3.0,1
89351,0.873368,4.0,7
104549,0.881483,8.0,6
268238,5.204474,6.3,277
259183,1.02371,5.8,4
38082,1.53506,7.1,6
96631,3.169856,5.2,16
191726,1.890619,7.2,19
243919,0.518826,5.4,6
159652,0.165259,4.0,2
253284,0.433744,0.0,0
66584,0.08533,7.5,2
57681,0.103131,4.0,1
282624,0.206364,4.0,3
113655,1.313416,5.3,25
232610,0.854159,0.0,1
146380,0.712345,3.8,3
75086,0.511693,6.0,2
46448,0.71648,5.3,10
198326,0.001665,0.0,0
121513,0.387427,6.0,2
196421,0.339829,0.0,0
198772,0.622532,5.0,1
14505,6.262514,5.0,18
117212,0.880475,7.5,7
113300,1E-06,0.0,0
89656,0.540921,6.0,3
82430,3.730289,5.8,8
39925,0.018596,6.7,6
28801,2.619048,6.8,33
95029,0.177689,0.0,1
115972,1.678191,5.4,7
28771,0.206199,6.5,2
201124,0.345975,6.1,4
40419,0.190335,3.8,4
13643,2.31176,8.1,33
65534,0.957004,5.1,7
70989,0.524187,7.0,7
59163,0.4792,6.1,11
38017,1.453073,5.0,22
54064,0.157796,5.5,2
10119,1.205013,5.0,2
118180,0.048098,5.0,1
126729,0.07436,9.0,2
63585,1.202119,5.5,2
59110,1.248383,6.7,18
31292,0.553682,5.8,5
218305,0.620732,6.0,1
83909,0.15241,7.0,3
233863,1.164304,6.6,12
69517,1.778116,6.2,15
160874,0.376485,9.0,4
220620,1.246459,5.9,16
290764,9.056173,5.9,437
228203,6.894606,7.4,216
105156,0.000354,0.0,0
173168,0.072054,5.0,1
245158,1.802009,6.9,27
55433,0.594317,6.0,3
207766,0.30267,5.1,7
309302,6.542647,6.4,137
110779,0.001666,0.0,0
66055,0.013577,3.6,4
105120,0.117249,6.0,1
128353,1.760392,0.0,0
119884,1.818481,4.8,3
31243,1.186265,2.8,10
104848,0.003543,0.0,0
285595,0.129014,7.3,3
243940,5.840554,5.1,517
241754,0.419744,4.8,4
112649,0.869453,5.0,1
47985,1.027002,6.8,11
298396,0.693155,6.5,3
63067,0.826487,6.3,12
38396,4.800415,7.5,206
50531,4.288138,7.5,273
66700,1.456116,6.9,25
79683,1.163004,4.0,7
29498,0.404,6.3,2
130457,0.5783,5.5,7
239573,10.24952,5.0,322
298040,2.445081,7.9,38
165586,0.568418,4.0,3
197950,6.231766,7.1,259
104435,1.467886,7.2,9
216876,0.579907,0.0,0
277167,0.009192,6.0,2
67883,1.43964,6.2,3
105853,0.073325,6.0,1
260912,0.949698,6.8,2
128588,0.046375,0.0,0
223954,2.921823,5.5,47
132759,1.823774,5.5,25
17470,0.473745,6.0,4
91443,0.05283,0.0,0
196750,3.552425,7.1,50
259956,9.156825,6.3,60
45179,0.64592,5.6,16
54890,1.017917,6.7,18
191121,1.856101,6.3,34
45628,0.910975,5.5,2
83912,0.061288,8.0,1
106326,0.756085,6.5,1
59050,1.193661,6.7,10
246743,2.090438,6.3,28
264337,6.856419,6.6,65
324260,0.141087,7.7,3
322456,4.020885,6.4,27
50135,8.193149,5.5,94
78124,1.224625,7.1,9
287233,1.35961,6.4,8
2963,1.529176,7.1,32
132426,1.06885,6.0,6
174372,1.4739,5.8,22
269200,0.223348,6.2,6
270938,4.738017,5.6,72
161267,0.151836,5.0,1
195186,0.150483,5.0,4
33229,1.041504,4.8,13
75861,11.783784,6.8,48
59015,1.187577,5.7,12
197936,3.560089,5.6,10
73530,2.10348,6.4,17
105149,0.001098,0.0,0
195020,0.105834,0.0,0
230606,0.053761,0.0,0
105232,2E-06,0.0,0
105384,0.000284,0.0,0
260839,0.000672,0.0,0
105145,0.484404,7.0,2
199985,0.00289,0.0,0
157152,0.252669,0.0,0
205865,0.558596,7.6,4
174650,0.485904,4.0,1
209032,1.334135,5.9,4
76226,0.45431,6.5,2
213983,0.660324,5.4,9
86321,0.93861,7.4,14
91908,1.602998,5.4,32
181999,0.632486,8.5,2
36785,0.438059,8.8,4
127424,0.184094,7.0,2
84176,0.085207,7.5,2
102807,0.110592,7.7,3
288312,0.19059,0.0,0
125344,0.192231,5.0,2
44570,0.111555,6.5,2
213598,0.342814,5.5,2
216790,1.107321,5.7,17
97607,0.862563,6.3,10
241554,16.838145,6.3,1169
257912,2.429872,4.7,20
48775,1.322345,6.3,16
280922,2.404878,6.5,26
139571,1.023793,6.4,5
48207,1.152521,7.4,13
326057,1.781163,3.8,13
250668,1.576038,7.6,23
201777,1.050756,6.8,10
139334,0.338321,0.0,0
38681,0.018488,0.0,0
317683,0.006665,0.0,0
106922,0.28884,1.0,1
107068,1.31119,5.2,5
200867,0.012251,0.0,0
183039,0.207803,5.0,1
27638,0.326422,5.0,1
29094,1.662193,6.0,13
42288,0.554417,3.1,4
53769,0.272778,5.9,4
184351,0.0019,0.0,0
265712,6.493765,7.0,103
294690,3.351527,5.2,22
66164,2.022045,4.8,25
49239,1.402112,7.3,14
138941,1.747257,6.3,43
254193,8.621852,5.6,85
144204,1.658699,5.9,12
30460,0.323291,4.0,1
279972,3.940514,5.6,62
112454,6.428814,5.3,372
137370,1.534833,4.9,18
324279,0.14908,7.0,1
330275,0.260316,6.5,1
142528,1.091052,7.1,6
59346,0.48251,6.5,10
85025,0.24086,5.0,2
135281,3.444467,6.0,62
291362,1.906036,6.6,8
260030,2.207203,4.0,22
150689,19.801128,6.7,2426
326359,9.509334,6.9,630
283302,0.577301,5.6,8
321644,0.104105,7.0,1
263281,4.39709,6.5,84
228968,10.588578,5.8,193
319975,0.217522,6.2,5
238215,8.144255,5.5,565
327225,0.690123,7.0,2
85511,0.442119,4.5,4
99909,0.331236,5.0,1
43871,0.668008,6.3,2
31341,0.439344,6.8,6
5065,5.236409,6.1,30
261249,0.639133,0.0,0
171045,0.387223,4.2,8
124521,0.732315,5.3,2
221395,0.630824,3.5,2
43018,0.207903,4.6,4
110965,0.222298,4.5,4
297850,0.07614,0.0,0
32941,0.319175,6.0,2
76794,0.06908,6.5,2
179715,0.037666,5.0,1
48719,0.674285,4.0,3
40681,0.802462,4.7,3
71507,0.640452,0.0,0
65506,0.261899,5.1,5
39001,2.843628,5.6,9
133601,1.399664,6.9,9
163631,6.823808,5.1,9
51136,0.316603,5.9,4
70202,0.646504,5.0,10
109102,0.550792,5.0,1
48457,0.854669,5.3,9
25548,0.976364,7.0,3
72003,0.077992,6.3,2
169158,1.349745,4.8,5
253283,2.216816,5.6,30
323555,0.059585,7.0,1
158113,0.738739,5.5,1
148410,0.335497,7.0,1
137960,1.392765,5.8,4
46586,0.192303,5.5,3
200324,0.002948,0.0,0
35946,0.685905,4.6,10
71626,2.375399,3.7,22
264553,0.363846,8.5,2
141978,0.423377,3.8,4
45197,0.812949,6.2,3
35023,0.214159,6.3,4
193523,1.615384,6.1,14
236314,0.872106,6.3,4
295058,0.087385,0.0,0
305450,0.093386,8.0,2
300364,0.086036,5.0,1
324436,0.175255,4.5,2
38445,0.075993,6.5,2
325205,0.021594,0.0,0
13923,1.66849,6.1,7
55784,5.424121,4.9,26
89531,0.080811,8.5,2
88418,0.310841,6.5,8
256306,0.191301,7.8,4
215637,0.369544,6.9,5
14733,0.000578,8.2,13
228558,0.918007,3.8,10
70027,4.34739,7.3,26
77787,0.57391,4.5,2
69576,0.132899,6.4,9
328233,1.079777,8.3,13
47467,1.033163,3.7,9
221488,4.39814,5.4,7
69999,0.037647,1.0,1
121830,6.434329,6.0,21
39522,6.600017,3.0,52
154140,0.582861,2.5,2
193229,1.090156,5.7,6
13277,0.478268,5.0,2
97899,6.2877,6.6,63
67654,0.518636,7.3,11
47432,0.586789,7.3,3
25055,1.874027,2.2,22
101904,0.312404,6.0,3
31347,1.31263,8.0,24
71591,0.074112,8.0,2
40261,0.207819,6.7,3
264321,0.173342,0.0,1
102938,0.748744,0.0,0
103432,0.109861,5.2,3
28784,0.859878,5.8,7
72993,2.792745,5.6,7
91583,0.011064,6.9,5
94468,0.00519,0.0,0
90086,0.150037,6.7,3
32064,0.701202,4.6,8
199578,12.014928,4.6,63
175774,8.582533,6.6,330
75028,0.00324,0.0,0
243688,15.968492,5.0,924
266647,11.30428,5.9,979
252512,9.42755,5.8,387
45148,0.049423,6.0,1
37039,0.267565,5.4,4
40113,1.127757,6.0,8
257444,5.345593,5.7,58
322378,0.255966,9.0,2
272634,3.695288,5.5,34
100205,0.075144,8.3,2
271674,5.02124,7.1,284
59414,0.73888,7.1,5
267481,1.402561,6.5,16
27035,1.599095,6.2,11
27036,1.167964,6.7,13
71910,0.235578,7.2,6
253307,1.130017,5.9,13
262500,27.887186,6.2,3921
325138,2.721314,7.1,28
82448,1.607621,6.3,11
230179,6.911759,5.3,387
39385,5.099557,6.3,98
142408,0.875408,6.0,1
78258,0.116116,4.7,3
40180,1.777789,6.8,24
118412,5.777354,7.2,67
113082,10.862777,7.1,105
144288,8.141653,7.4,58
271724,5.647722,6.3,150
30496,0.404641,7.0,3
18815,0.315333,6.9,5
213110,1.173854,8.0,8
228161,13.422713,6.8,1539
20377,1.614156,5.8,12
261375,7.958403,5.9,82
69619,0.74913,6.5,11
71924,1.025219,7.4,5
62243,0.07607,7.0,2
252714,0.002478,0.0,0
252888,0.334384,0.0,0
125990,1.018226,5.5,4
252144,0.103599,5.5,2
128364,0.015817,5.3,2
97593,0.011938,10.0,1
82598,1.682989,5.0,2
216153,0.941714,5.5,3
181269,0.79666,5.0,1
260947,1.436789,4.6,16
245703,12.682927,6.2,705
266396,11.429831,5.5,397
275060,8.396969,6.6,61
276401,6.490949,6.6,72
199647,4.585809,4.4,8
38198,2.477377,7.6,23
255343,12.543659,6.1,281
74746,0.304231,4.9,6
47570,1.705971,4.2,8
30792,0.000603,4.5,4
108723,0.423668,5.5,3
48691,1.305563,6.5,11
314389,2.822923,6.4,49
255890,0.940121,7.9,9
260176,0.142123,10.0,1
136070,1.045343,6.7,5
244063,5.653371,7.5,122
227975,2.041913,6.4,31
220493,1.459401,4.0,3
168259,27.275687,7.3,4253
277685,10.07817,5.5,1092
246308,0.911924,6.9,14
140441,9.039479,5.9,18
228973,8.101355,5.8,159
23155,1.702333,8.1,15
105503,0.054685,5.7,3
59098,0.877947,4.5,2
284013,0.320955,0.0,0
75848,0.0339,5.3,3
271550,0.590412,0.0,0
97559,0.00022,5.0,1
26340,1.513073,2.5,9
255843,0.306791,0.0,0
79823,0.156142,5.8,8
26113,0.712359,6.7,3
256030,1.649865,3.5,35
291272,8.100029,5.6,191
293970,6.679341,6.6,371
112058,0.12857,5.1,4
73612,0.233582,5.5,2
119552,1.296647,5.8,5
80624,0.516016,5.4,13
90806,0.190439,1.0,1
60079,0.448982,3.8,4
63590,0.971343,5.3,16
10580,1.915814,6.6,12
69165,0.518379,5.6,12
167951,0.453611,1.5,2
87122,0.040273,2.0,1
168538,1.276602,4.7,3
5896,1.456485,3.4,23
31281,0.836108,2.5,4
23504,0.002001,4.0,1
57219,0.542097,5.0,1
40927,0.660208,6.3,4
87178,1.58888,6.7,32
70903,0.84617,3.5,5
49038,1.326803,6.5,14
71750,0.842996,7.4,6
50295,4E-05,0.0,0
51434,0.91273,5.3,9
38652,0.901269,4.1,9
117428,0.059149,5.0,1
117424,0.087941,5.0,1
31942,0.766401,8.0,2
94236,0.001393,7.0,5
120386,0.857558,5.0,6
42030,0.491114,5.5,2
174383,0.303624,5.0,2
110624,0.803745,5.1,6
163630,0.330067,4.0,1
28263,1.199005,7.3,4
173638,0.41875,6.7,3
241855,6.976514,6.5,186
327029,5.04399,7.2,123
81475,0.079137,8.0,2
121052,0.660685,5.6,4
266537,3.196462,6.2,52
276901,2.351591,4.8,27
302465,0.010453,0.0,0
79570,0.211156,7.6,5
48376,0.150115,5.5,2
81464,0.041681,5.0,3
76172,0.589204,2.8,5
240745,4.215784,3.5,40
169656,0.076008,6.8,2
47412,0.836658,3.5,7
137222,0.019704,0.0,0
40040,1.168436,4.2,15
83361,0.165538,3.3,4
35453,0.505303,3.8,6
267793,3.873372,6.2,56
19318,0.760281,3.8,4
40344,0.367452,3.5,4
136190,0.99391,5.7,12
94874,0.316384,4.9,8
106682,0.253987,6.0,6
33018,0.966239,6.7,5
106679,0.561082,6.9,11
38446,0.689582,6.9,10
86643,1.754011,6.2,14
36600,0.000844,4.8,5
285863,0.102578,0.0,0
8371,0.019351,0.0,0
181283,17.608346,6.1,565
78402,0.425363,6.6,7
39041,0.563318,5.3,9
105766,0.107696,7.5,1
74119,1.995494,5.7,29
118083,0.684806,0.0,0
149926,0.982587,6.0,3
13015,4.806651,8.1,18
184155,2.02238,6.9,31
32334,2.372133,6.9,20
137221,0.053959,8.0,1
81022,0.310541,4.5,4
317168,0.052935,0.0,0
165027,0.881727,5.6,5
283227,7.579751,6.0,250
187252,0.675695,5.9,6
31413,1.159256,8.6,8
108540,0.04353,5.0,1
45777,0.395425,8.0,2
52980,1.492582,7.7,12
52874,0.092295,7.2,11
64912,0.978531,6.8,10
52979,0.005984,6.1,9
9527,1.106747,4.2,11
79572,0.074429,7.5,2
257091,8.178015,5.9,961
143928,1.206717,4.8,10
326665,1.980386,7.0,47
322518,3.139941,4.7,46
161064,0.234857,7.0,3
305091,3.676626,6.5,61
130100,0.341996,7.0,2
53915,1.130083,5.5,31
328032,0.960229,5.5,13
96217,0.007675,0.0,0
80527,3.828454,6.9,67
259616,1.1E-05,0.0,0
35177,1.51255,6.0,5
1269,2.889908,6.3,33
51450,0.354486,4.9,6
1419,1.99742,4.3,25
14642,1.072945,2.8,20
298751,0.521774,4.0,4
79433,9.021421,6.2,95
81086,0.428519,6.4,4
133396,1.257014,5.3,16
150056,1.413023,5.1,22
61104,0.159445,5.7,3
11207,0.084158,0.0,0
257734,0.013563,0.0,0
16119,6.961912,6.0,244
167161,0.665155,0.0,0
11651,3.122516,5.0,48
204712,0.256353,6.0,3
11179,1.626931,4.4,13
79361,0.716933,5.4,12
21385,7.673021,6.3,162
33719,2.623087,5.8,35
114438,1.355625,5.5,30
238302,3.928468,5.1,30
130798,0.592828,7.1,7
50166,1.30451,6.8,17
33436,3.574703,7.1,37
5833,3.569907,5.0,42
78694,0.142535,5.5,4
333324,0.004707,0.0,0
12128,1.480979,5.1,19
71191,2.391658,7.9,4
15713,2.64521,5.6,58
10659,0.986909,3.7,12
96872,0.486432,4.8,4
48411,0.03935,3.0,1
1615,0.889831,4.1,8
1616,0.933011,3.8,8
11084,4.573115,5.3,18
24696,2.270361,6.5,12
9497,1.238404,4.7,17
2169,0.987668,3.9,9
9337,1.416551,4.9,20
6172,2.044515,5.2,24
78313,1.065109,6.3,12
9673,1.048591,5.0,14
9514,1.282317,5.7,18
9496,1.405313,4.8,22
73770,2.273886,5.5,51
10036,6.637562,4.9,44
233438,0.768536,2.5,4
11664,0.59691,2.8,3
9572,1.512735,4.1,26
1915,3.734177,4.9,26
51880,2.044952,6.7,26
258751,1.792419,5.4,10
208982,0.326621,8.1,6
56771,0.157804,6.0,4
254578,5.298121,6.4,147
328595,4.081263,6.2,148
160171,0.53312,7.4,5
287422,0.461721,6.0,3
254200,3.042462,6.7,42
265563,0.76038,6.3,5
293771,9.559969,5.0,143
272162,0.879663,4.5,2
177436,0.002701,0.0,0
179053,2.256245,4.8,29
